Datetime,tweet,Location ,tokens,cluster,topic_name,tweetStop,Polarity,Classification,hospital_name,Latitude,Longitude
2018-10-15 07:33:18+00:00,Imagine UCH first premier teaching hospital doesnâ€™t have a functioning dialysis machine,"8.6753Â° N, 9.0810Â° E, 200km","['imagine', 'uch', 'premier', 'teach', 'hospital', 'function', 'dialysis', 'machine']",0,Hospital facilities and services,imagine uch first premier teaching hospital â€™functioning dialysis machine,0.25,Dissatisfied,🇳🇬 University College Hospital (UCH),7.4028179,3.9037026
2021-01-30 08:48:03+00:00,"Yasir aged 12 who had a live related #kidney #transplant at St Nicholas Hospital Lagos 5 weeks ago @ Lagos, Nigeria https://t.co/rE83DQhpan","8.6753Â° N, 9.0810Â° E, 200km","['yasir', 'age', 'live', 'relate', 'nicholas', 'hospital', 'lagos', 'weeks', 'ago', 'lagos', 'nigeria']",1,Medical professionals and patient outcomes,"yasir aged 12 live related #kidney #transplant st nicholas hospital lagos 5 weeks ago @ lagos, nigeria https://.co/re83dqhpan",0.012121212121212,Dissatisfied,St. Nicholas Hospital,6.4492553,3.3976598
2020-12-10 17:36:39+00:00,"done at the St. Nicholas Hospital, #lagos and we are still a  leading presence in kidney transplantation in Nigeria. Call 080 3525 1295 to book an appointment if you or any close friend or family has a kidney failure.QUALITY CARE ALWAYS  #SNHcares","8.6753Â° N, 9.0810Â° E, 200km","['nicholas', 'hospital', 'lead', 'presence', 'kidney', 'transplantation', 'nigeria', 'book', 'appointment', 'close', 'friend', 'family', 'kidney', 'failure', 'quality', 'care']",0,Hospital facilities and services,"done st. nicholas hospital, #lagos still leading presence kidney transplantation nigeria. call 080 3525 1295 book appointment close friend family kidney failure.quality care always #snhcares",0.0,Nuetral,St. Nicholas Hospital,6.4492553,3.3976598
2019-03-06 20:35:52+00:00,"@aemidr @MedLabNigeria @AMLSNNational @YmlsfNigeria Yes, there's a Bio-repository for Clinical Isolates in Nigeria. One I know and have worked at is the Bio-repository unit,Â operating under Clinical Laboratory Services Department of Institute of Human Virology, Nigeria (IHVN) Asokoro district hospital Abuja.","8.6753Â° N, 9.0810Â° E, 200km","['yes', 'bio', 'repository', 'clinical', 'isolate', 'nigeria', 'know', 'work', 'bio', 'repository', 'unit', 'operate', 'clinical', 'laboratory', 'service', 'department', 'institute', 'human', 'virology', 'nigeria', 'ihvn', 'asokoro', 'district', 'hospital', 'abuja']",0,Hospital facilities and services,"@aemidr @medlabnigeria @amlsnnational @ymlsfnigeria yes, 'bio-repository clinical isolates nigeria. one know worked bio-repository unit, operating clinical laboratory services department institute human virology, nigeria (ihvn) asokoro district hospital abuja.",0.0,Nuetral,NOOWA Hospital,9.0854412,7.5272531
2023-04-07 17:48:28+00:00,When I tell you NHA is just a very large general hospital. Very huge skeleton with nothing in it.,"8.6753Â° N, 9.0810Â° E, 200km","['tell', 'nha', 'large', 'general', 'hospital', 'huge', 'skeleton']",0,Hospital facilities and services,tell nha large general hospital. huge skeleton nothing .,0.22142857142857,Dissatisfied,National Hospital Abuja,9.039929,7.4619731
2020-05-20 12:20:04+00:00,So doctor's of University Of Abuja Teaching Hospital don't attend to non covid patients. Wonderful.. this is how people die,"8.6753Â° N, 9.0810Â° E, 200km","['doctor', 'university', 'abuja', 'teach', 'hospital', 'attend', 'non', 'covid', 'patients', 'wonderful', 'people', 'die']",1,Medical professionals and patient outcomes,doctor'university abuja teaching hospital 'attend non covid patients. wonderful.. people die,1.0,Dissatisfied,University of Abuja Teaching Hospital,8.9496212,7.0624436
2020-05-19 10:50:40+00:00,@runciecwc @projectpinkblue @ACTFoundation_ @OSAYIAO @access_more @USBSFoundation need support for childhood cancer also. We have a lot of cases at UATH but no funds,"8.6753Â° N, 9.0810Â° E, 200km","['need', 'support', 'childhood', 'cancer', 'lot', 'case', 'uath', 'fund']",1,Medical professionals and patient outcomes,@runciecwc @projectpinkblue @actfoundation_ @osayiao @access_more @usbsfoundation need support childhood cancer also. lot cases uath funds,0.0,Nuetral,University of Abuja Teaching Hospital,8.9496212,7.0624436
2019-10-27 09:44:35+00:00,@MBuhari @ProfOsinbajo @Fmohnigeria you must move in now to stop many more children from being killed by the money over life preference of UATH GW/lada staff. My five months old son died painfully there a few days ago bcos of a combination of several human and facility errors,"8.6753Â° N, 9.0810Â° E, 200km","['stop', 'children', 'kill', 'money', 'life', 'preference', 'uath', 'lada', 'staff', 'months', 'old', 'son', 'die', 'painfully', 'days', 'ago', 'bcos', 'combination', 'human', 'facility', 'errors']",1,Medical professionals and patient outcomes,@mbuhari @profosinbajo @fmohnigeria must move stop many children killed money life preference uath gw/lada staff. five months old son died painfully days ago bcos combination several human facility errors,-0.05,Dissatisfied,University of Abuja Teaching Hospital,8.9496212,7.0624436
2019-12-18 15:37:08+00:00,"When there's a bad medical case in a secondary health facility in the FCT, norms is to refer to FMC/NHA/UATH. Most of the times 2/3 will reject you due to no bed space and you are literally on your own. It's terrible.","8.6753Â° N, 9.0810Â° E, 200km","['bad', 'medical', 'case', 'secondary', 'health', 'facility', 'fct', 'norms', 'refer', 'fmc', 'nha', 'uath', 'time', 'reject', 'bed', 'space', 'literally', 'terrible']",2,Hospital bed space and patient capacity,"'bad medical case secondary health facility fct, norms refer fmc/nha/uath. times 2/3 reject due bed space literally . 'terrible.",-0.425,Dissatisfied,University of Abuja Teaching Hospital,8.9496212,7.0624436
2019-10-27 09:39:03+00:00,"@MBuhari @ProfOsinbajo @Fmohnigeria it would amount to insensitivity to allow the pediatric unit of UATH, G/lada to continue running the way it is. It has become a slaughter slab for children, especially those in need of  emergency. Just lost my son b/cos there was no ventilator","8.6753Â° N, 9.0810Â° E, 200km","['insensitivity', 'allow', 'pediatric', 'unit', 'uath', 'lada', 'continue', 'run', 'way', 'slaughter', 'slab', 'children', 'especially', 'need', 'emergency', 'lose', 'son', 'cos', 'ventilator']",1,Medical professionals and patient outcomes,"@mbuhari @profosinbajo @fmohnigeria would amount insensitivity allow pediatric unit uath, g/lada continue running way . become slaughter slab children, especially need emergency. lost son b/cos ventilator",0.0,Nuetral,University of Abuja Teaching Hospital,8.9496212,7.0624436
2023-04-07 23:56:52+00:00,"They are using phone torch to do medical shit down in UNTH because power supply is so erratic. Equipments are lacking, wages are insufficient.  And this fam comes here with lack of context and opens mouth waaaaaaaa.","8.6753Â° N, 9.0810Â° E, 200km","['phone', 'torch', 'medical', 'shit', 'unth', 'power', 'supply', 'erratic', 'equipments', 'lack', 'wag', 'insufficient', 'fam', 'come', 'lack', 'context', 'open', 'mouth', 'waaaaaaaa']",8,Hospital staff and equipment,"using phone torch medical shit unth power supply erratic. equipments lacking, wages insufficient. fam comes lack context opens mouth waaaaaaaa.",-0.1,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2022-10-19 15:44:55+00:00,@YeleSowore UNTH Awka is there &amp; functioning. One the best public health facilities east of the Niger. You can go &amp; verify.,"8.6753Â° N, 9.0810Â° E, 200km","['unth', 'awka', 'amp', 'function', 'best', 'public', 'health', 'facilities', 'east', 'niger', 'amp', 'verify']",1,Medical professionals and patient outcomes,@yelesowore unth awka &amp; functioning. one best public health facilities east niger. go &amp; verify.,0.5,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2020-03-24 10:04:40+00:00,"This is the real meaning of we die here!!! The health care system we did not fund over the years is coming to hunt us. #nobody is traveling abroad #Politicians and their families must now use LUTH,UNTH etc #now is the time to revamp our hospitals.@Chxta @ChidiOdinkalu @jimidisu","8.6753Â° N, 9.0810Â° E, 200km","['real', 'mean', 'die', 'health', 'care', 'fund', 'years', 'come', 'hunt', 'travel', 'abroad', 'families', 'use', 'luth', 'unth', 'time', 'revamp', 'hospitals']",2,Hospital bed space and patient capacity,"real meaning die !!! health care system fund years coming hunt us. #nobody traveling abroad #politicians families must use luth,unth etc #time revamp hospitals.@chxta @chidiodinkalu @jimidisu",0.390625,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2019-12-05 12:19:52+00:00,"Tweeting right now from the Casualty ward of UNTH, ituku/ozalla, and I cant tell you 2 things. 1. Any day you wake up in your house, and not in the hospital for yourself or another, be grateful. 2. Health workers should be given whatever they ask for","8.6753Â° N, 9.0810Â° E, 200km","['tweet', 'right', 'casualty', 'ward', 'unth', 'ituku', 'ozalla', 'tell', 'things', 'day', 'wake', 'house', 'hospital', 'grateful', 'health', 'workers', 'give', 'ask']",3,General health concerns and issues,"tweeting right casualty ward unth, ituku/ozalla, cant tell 2 things. 1. day wake house, hospital another, grateful. 2. health workers given whatever ask ",0.28571428571428,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2019-10-15 08:17:03+00:00,"PHOTO: Plastic Chair Reportedly Used As Wheelchair At The Emergency Unit Of UNTH, Enugu https://t.co/ghV2xQ6fya","8.6753Â° N, 9.0810Â° E, 200km","['photo', 'plastic', 'chair', 'reportedly', 'wheelchair', 'emergency', 'unit', 'unth', 'enugu']",3,General health concerns and issues,"photo: plastic chair reportedly used wheelchair emergency unit unth, enugu https://.co/ghv2xq6fya",0.0,Nuetral,School Of Nursing UNTH,6.436922,7.478114
2019-03-11 07:31:18+00:00,"â€œIf you know any body suffering from brain tumour, please refer such a person to UNTH, ENUGU. A team of Swedish doctors will  perform brain surgeries on those who need such treatment from 11-03-19 The cost is free. *Prof. Uchenna I. Nwagha*, Provost, College of Medicine, UNN.â€","8.6753Â° N, 9.0810Â° E, 200km","['know', 'body', 'suffer', 'brain', 'tumour', 'refer', 'person', 'unth', 'enugu', 'team', 'swedish', 'doctor', 'perform', 'brain', 'surgeries', 'need', 'treatment', 'cost', 'free', 'prof', 'uchenna', 'nwagha', 'provost', 'college', 'medicine', 'unn']",5,Assistance and emergency services,"â€œknow body suffering brain tumour, please refer person unth, enugu. team swedish doctors perform brain surgeries need treatment 11-03-19 cost free. *prof. uchenna . nwagha*, provost, college medicine, unn.â€",0.4,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2018-10-03 14:59:00+00:00,@Coal_City @EzeasorIje My friend lost her Dad on Monday The real story is that UNTH is a shadow of itself.I wonder if you guys know that their Ultrasound machine is not working? You have to come into town to do it from Ituku to Enugu.The toilets are so dirty you would prefer peeing in your pants.,"8.6753Â° N, 9.0810Â° E, 200km","['friend', 'lose', 'dad', 'monday', 'real', 'story', 'unth', 'shadow', 'wonder', 'guy', 'know', 'ultrasound', 'machine', 'work', 'come', 'town', 'ituku', 'enugu', 'toilets', 'dirty', 'prefer', 'pee', 'pant']",1,Medical professionals and patient outcomes,@coal_city @ezeasorije friend lost dad monday real story unth shadow .wonder guys know ultrasound machine working? come town ituku enugu.toilets dirty would prefer peeing pants.,-0.2,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2018-09-12 16:22:36+00:00,Been waiting at UNTH for a radiology procedure since 8am. Radiographers said dey having a seminar.. They just finished seminar and said they have closed for the day. Nigeria.,"8.6753Â° N, 9.0810Â° E, 200km","['wait', 'unth', 'radiology', 'procedure', 'radiographers', 'say', 'dey', 'have', 'seminar', 'finish', 'seminar', 'say', 'close', 'day', 'nigeria']",3,General health concerns and issues,waiting unth radiology procedure since 8am. radiographers said dey seminar.. finished seminar said closed day. nigeria.,-0.1,Dissatisfied,School Of Nursing UNTH,6.436922,7.478114
2020-10-31 20:16:50+00:00,"UBTH bows to pressure, releases young woman detained for 6 months over unpaid hospital bills after losing her baby https://t.co/WOZPnVO5RC","8.6753Â° N, 9.0810Â° E, 200km","['ubth', 'bow', 'pressure', 'release', 'young', 'woman', 'detain', 'months', 'unpaid', 'hospital', 'bill', 'lose', 'baby']",8,Hospital staff and equipment,"ubth bows pressure, releases young woman detained 6 months unpaid hospital bills losing baby https://.co/wozpnvo5rc",0.15,Dissatisfied,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-09-03 17:24:14+00:00,"So, I was at UBTH yesterday to get my dental cleaning which I've not done in a long time....and this doctor @DFawari was very professional. Its good to visit a health center and see people who are passionate about excellence in delivering service...","8.6753Â° N, 9.0810Â° E, 200km","['ubth', 'yesterday', 'dental', 'clean', 'long', 'time', 'doctor', 'professional', 'good', 'visit', 'health', 'center', 'people', 'passionate', 'excellence', 'deliver', 'service']",2,Hospital bed space and patient capacity,", ubth yesterday get dental cleaning 'done long time....doctor @dfawari professional. good visit health center see people passionate excellence delivering service...",0.12,Dissatisfied,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-06-10 18:42:30+00:00,"Fed Teaching Hospital Abalaliki has more doctors than LUTH, UBTH and UPTH. Make it make sense.","8.6753Â° N, 9.0810Â° E, 200km","['feed', 'teach', 'hospital', 'abalaliki', 'doctor', 'luth', 'ubth', 'upth', 'sense']",1,Medical professionals and patient outcomes,"fed teaching hospital abalaliki doctors luth, ubth upth. make make sense.",0.0,Nuetral,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-03-02 14:03:43+00:00,"In recent times, even people with headache go to UBTH and donâ€™t return alive.... prolly the worst health care facility around, if you take anyone with corona virus to UBTH, the person is definitely going to the grave...","8.6753Â° N, 9.0810Â° E, 200km","['recent', 'time', 'people', 'headache', 'ubth', 'return', 'alive', 'prolly', 'worst', 'health', 'care', 'facility', 'corona', 'virus', 'ubth', 'person', 'definitely', 'go', 'grave']",2,Hospital bed space and patient capacity,"recent times, even people headache go ubth â€™return alive.... prolly worst health care facility around, take anyone corona virus ubth, person definitely going grave...",-0.225,Dissatisfied,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-02-25 16:07:43+00:00,Someone just died cos of the medical staffs negligence.... what exactly is working in this country? #ubth,"8.6753Â° N, 9.0810Â° E, 200km","['die', 'cos', 'medical', 'staff', 'negligence', 'exactly', 'work', 'country']",1,Medical professionals and patient outcomes,someone died cos medical staffs negligence.... exactly working country? #ubth,0.125,Dissatisfied,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-02-23 19:57:09+00:00,"@ServicomOffice please look into the service delivery in UBTH, even when you pay all that is to be paid you will need an influential person to help before treatment is administered","8.6753Â° N, 9.0810Â° E, 200km","['look', 'service', 'delivery', 'ubth', 'pay', 'pay', 'need', 'influential', 'person', 'help', 'treatment', 'administer']",0,Hospital facilities and services,"@servicomoffice please look service delivery ubth, even pay paid need influential person help treatment administered",0.0,Nuetral,University of Benin Teaching Hospital,6.3139351,5.6255884
2020-02-23 19:06:05+00:00,"Too much complacency in Nigerian government hospitals to be honest... they ask to money, you provide it and they donâ€™t do what should be done #ubth @ServicomOffice","8.6753Â° N, 9.0810Â° E, 200km","['complacency', 'nigerian', 'government', 'hospitals', 'honest', 'ask', 'money', 'provide']",9,High mortality rates due to inadequate healthcare services,"much complacency nigerian government hospitals honest... ask money, provide â€™done #ubth @servicomoffice",0.4,Dissatisfied,University of Benin Teaching Hospital,6.3139351,5.6255884
2023-04-11 12:20:21+00:00,The mosquitoes in this UPTH!!!!!!! ðŸ¦Ÿ Have mercy upon us ðŸ¤²ðŸ½,"8.6753Â° N, 9.0810Â° E, 200km","['mosquitoes', 'upth', 'mercy']",1,Medical professionals and patient outcomes,mosquitoes upth!!!!!!! ðŸ¦Ÿ mercy upon us ðŸ¤²ðŸ½,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-30 10:15:41+00:00,"I have never seen a Hospital as useless as #upth before in my life, this hospital have taken alot of lives out of carelessness and stupidity of the so called Doctors and Nurses.  For this one, i pray that one day, your family will be in this same position.","8.6753Â° N, 9.0810Â° E, 200km","['see', 'hospital', 'useless', 'life', 'hospital', 'take', 'alot', 'live', 'carelessness', 'stupidity', 'call', 'doctor', 'nurse', 'pray', 'day', 'family', 'position']",2,Hospital bed space and patient capacity,"never seen hospital useless #upth life, hospital taken alot lives carelessness stupidity called doctors nurses. one, pray one day, family position.",-0.55,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-30 03:30:52+00:00,@KingOnotex One guy that staff of upth didn't attend to that died yesterday...Goodmorning bro...,"8.6753Â° N, 9.0810Â° E, 200km","['guy', 'staff', 'upth', 'attend', 'die', 'yesterday', 'goodmorning', 'bro']",1,Medical professionals and patient outcomes,@kingonotex one guy staff upth 'attend died yesterday...goodmorning bro...,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-29 22:46:09+00:00,Going to any hospital in Nigeria for anything and coming back alive is a testimony...UPTH,"8.6753Â° N, 9.0810Â° E, 200km","['go', 'hospital', 'nigeria', 'come', 'alive', 'testimony', 'upth']",0,Hospital facilities and services,going hospital nigeria anything coming back alive testimony...upth,0.05,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-29 15:01:47+00:00,UPTH is a death trap! Why is the hospital still functioning? The mortality rate there is crazy!!!,"8.6753Â° N, 9.0810Â° E, 200km","['upth', 'death', 'trap', 'hospital', 'function', 'mortality', 'rate', 'crazy']",9,High mortality rates due to inadequate healthcare services,upth death trap! hospital still functioning? mortality rate crazy!!!,-1.0,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-20 09:07:34+00:00,"@DavidHundeyin @WestAfricaWeek Please use your platform to investigate how UPTH did an orthopedic surgery for a case of mineral deficiency and gave this little boy multiple fracture and left him for his poor single mum to suffer, I have sort for help here no one seems to help, see my pinned tweet https://t.co/in3VX4LRTN","8.6753Â° N, 9.0810Â° E, 200km","['use', 'platform', 'investigate', 'upth', 'orthopedic', 'surgery', 'case', 'mineral', 'deficiency', 'give', 'little', 'boy', 'multiple', 'fracture', 'leave', 'poor', 'single', 'mum', 'suffer', 'sort', 'help', 'help', 'pin', 'tweet']",5,Assistance and emergency services,"@davidhundeyin @westafricaweek please use platform investigate upth orthopedic surgery case mineral deficiency gave little boy multiple fracture left poor single mum suffer, sort help one seems help, see pinned tweet https://.co/in3vx4lrtn",-0.13178571428571,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-20 09:05:25+00:00,"Please use your platform to investigate how UPTH did an orthopedic surgery for a case of mineral deficiency and gave this little boy multiple fracture and left him for his poor single mum to suffer, I have sort for help here no one seems to help, see my pinned tweet https://t.co/VxnId8Uc0J","8.6753Â° N, 9.0810Â° E, 200km","['use', 'platform', 'investigate', 'upth', 'orthopedic', 'surgery', 'case', 'mineral', 'deficiency', 'give', 'little', 'boy', 'multiple', 'fracture', 'leave', 'poor', 'single', 'mum', 'suffer', 'sort', 'help', 'help', 'pin', 'tweet']",5,Assistance and emergency services,"please use platform investigate upth orthopedic surgery case mineral deficiency gave little boy multiple fracture left poor single mum suffer, sort help one seems help, see pinned tweet https://.co/vxnid8uc0j",-0.13178571428571,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-11-14 08:10:08+00:00,"Thankfully, the emergency team at UPTH was super responsive. They acted immediately, after receiving my report they confirmed I was suffering from drug reactions. So they decided to only administer drip water to help flush out the drugs. I was placed on oxygen and 4 hourly ECG.","8.6753Â° N, 9.0810Â° E, 200km","['thankfully', 'emergency', 'team', 'upth', 'super', 'responsive', 'act', 'immediately', 'receive', 'report', 'confirm', 'suffer', 'drug', 'reactions', 'decide', 'administer', 'drip', 'water', 'help', 'flush', 'drug', 'place', 'oxygen', 'hourly', 'ecg']",5,Assistance and emergency services,"thankfully, emergency team upth super responsive. acted immediately, receiving report confirmed suffering drug reactions. decided administer drip water help flush drugs. placed oxygen 4 hourly ecg.",0.36666666666667,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-20 05:40:01+00:00,"@NigeriaInfoPH @Enigmacity The management of the mosquito infested UPTH should stop denying the dilapidated state of the hospital and find a way to fix the hospital outdated equipments, the bad attitudes/ services of the Staff of the hospital and stop embarrassing himself in the media denial.","8.6753Â° N, 9.0810Â° E, 200km","['management', 'mosquito', 'infest', 'upth', 'stop', 'deny', 'dilapidate', 'state', 'hospital', 'way', 'fix', 'hospital', 'outdated', 'equipments', 'bad', 'attitudes', 'service', 'staff', 'hospital', 'stop', 'embarrass', 'media', 'denial']",8,Hospital staff and equipment,"@nigeriainfoph @enigmacity management mosquito infested upth stop denying dilapidated state hospital find way fix hospital outdated equipments, bad attitudes/ services staff hospital stop embarrassing media denial.",-0.55,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-04 05:47:50+00:00,@NigeriaInfoPH @Enigmacity The Management of UPTH should upgrade their services because it's a shame for them to deny every allegation against them even though it's very glaring. The hospital is also mosquito infested,"8.6753Â° N, 9.0810Â° E, 200km","['management', 'upth', 'upgrade', 'service', 'shame', 'deny', 'allegation', 'glare', 'hospital', 'mosquito', 'infest']",8,Hospital staff and equipment,@nigeriainfoph @enigmacity management upth upgrade services 'shame deny every allegation even though 'glaring. hospital also mosquito infested,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-03 10:31:06+00:00,"Dear @WHO and @WHONigeria Not less than 14 incubated babies died at the University Of Port Harcourt Teaching Hospital, Port Harcourt Nigeria due to blackout. The authorities needs to answer to this please.","8.6753Â° N, 9.0810Â° E, 200km","['dear', 'incubate', 'baby', 'die', 'university', 'port', 'harcourt', 'teach', 'hospital', 'port', 'harcourt', 'nigeria', 'blackout', 'authorities', 'need', 'answer']",0,Hospital facilities and services,"dear @@whonigeria less 14 incubated babies died university port harcourt teaching hospital, port harcourt nigeria due blackout. authorities needs answer please.",-0.14583333333333,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-03 08:08:08+00:00,Is UPTH a teaching hospital or and abattoir? I am asking for a friend.,"8.6753Â° N, 9.0810Â° E, 200km","['upth', 'teach', 'hospital', 'abattoir', 'ask', 'friend']",0,Hospital facilities and services,upth teaching hospital abattoir? asking friend.,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-03 06:24:45+00:00,12 babies died in UPTH incubators due to lack of power and it is not getting any attention from the Nigerian government quarters or global leaders. @Onyiforfairness @DavidHundeyin @AishaYesufu @dino_melaye @itzz_blitz1 @firstladyship,"8.6753Â° N, 9.0810Â° E, 200km","['baby', 'die', 'upth', 'incubators', 'lack', 'power', 'get', 'attention', 'nigerian', 'government', 'quarter', 'global', 'leaders']",9,High mortality rates due to inadequate healthcare services,12 babies died upth incubators due lack power getting attention nigerian government quarters global leaders. @onyiforfairness @davidhundeyin @aishayesufu @dino_melaye @itzz_blitz1 @firstladyship,-0.0625,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-03 05:40:38+00:00,UPTH debunks the news of the 14 dead babies.,"8.6753Â° N, 9.0810Â° E, 200km","['upth', 'debunk', 'news', 'dead', 'baby']",5,Assistance and emergency services,upth debunks news 14 dead babies.,-0.2,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-07-02 14:51:58+00:00,"The right person to call out in this UPTH saga is the Chief Medical Director but we are not ready. These People milked the hospitals dry, no drugs, no equipments, no diesel, unpaid debts in billions even with millions being generated and also voted by Govt.","8.6753Â° N, 9.0810Â° E, 200km","['right', 'person', 'upth', 'saga', 'chief', 'medical', 'director', 'ready', 'people', 'milk', 'hospitals', 'dry', 'drug', 'equipments', 'diesel', 'unpaid', 'debts', 'billions', 'millions', 'generate', 'vote', 'govt']",8,Hospital staff and equipment,"right person call upth saga chief medical director ready. people milked hospitals dry, drugs, equipments, diesel, unpaid debts billions even millions generated also voted govt.",0.12380952380952,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-03-07 21:34:17+00:00,@ajuicygeorge Mehn...upth dey fuck people styles up..the administration no be here..the people that knows this are those that have worked there or you don get live experience there..is just that it affordable and have the best practitioners that don't have the right conditions to give the best,"8.6753Â° N, 9.0810Â° E, 200km","['mehn', 'upth', 'dey', 'fuck', 'people', 'style', 'administration', 'people', 'know', 'work', 'live', 'experience', 'affordable', 'best', 'practitioners', 'right', 'condition', 'best']",1,Medical professionals and patient outcomes,@ajuicygeorge mehn...upth dey fuck people styles ..administration ..people knows worked get live experience ..affordable best practitioners 'right conditions give best,0.40441558441558,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2022-03-04 14:10:26+00:00,UPTH is hell. They should bring down that hospital. Humans are not supposed to be there ðŸ˜©,"8.6753Â° N, 9.0810Â° E, 200km","['upth', 'hell', 'bring', 'hospital', 'humans', 'suppose']",1,Medical professionals and patient outcomes,upth hell. bring hospital. humans supposed ðŸ˜©,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2021-02-27 21:20:50+00:00,"@chris_okah @Kofi_Bartels IT'S THE SYSTEM. The patient was brought in an Ambulance. A UPTH doctor came, tested her and confirmed she was breathing. To carry her down from the ambulance(nobody to help) &amp; complete payment/registration took over 10mins. We rolled her in, only to confirmed she was dead.","8.6753Â° N, 9.0810Â° E, 200km","['patient', 'bring', 'ambulance', 'upth', 'doctor', 'come', 'test', 'confirm', 'breathe', 'carry', 'ambulance', 'help', 'amp', 'complete', 'payment', 'registration', 'take', 'mins', 'roll', 'confirm', 'dead']",5,Assistance and emergency services,"@chris_okah @kofi_bartels 'system. patient brought ambulance. upth doctor came, tested confirmed breathing. carry ambulance(nobody help) &amp; complete payment/registration took 10mins. rolled , confirmed dead.",0.175,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2021-02-27 11:09:32+00:00,"@Kofi_Bartels UPTH does not have an #Emergency unit. The so-called A&amp;E unit is as dull as not in existence. That an emergency case already on artificial oxygen was brought to UPTH on Monday night. 10mins later, she wasn't attended to. She died right before my eyes.","8.6753Â° N, 9.0810Â° E, 200km","['upth', 'unit', 'call', 'amp', 'unit', 'dull', 'existence', 'emergency', 'case', 'artificial', 'oxygen', 'bring', 'upth', 'monday', 'night', 'mins', 'later', 'wasn', 'attend', 'die', 'right', 'eye']",1,Medical professionals and patient outcomes,"@kofi_bartels upth #emergency unit. -called &amp;e unit dull existence. emergency case already artificial oxygen brought upth monday night. 10mins later, 'attended . died right eyes.",-0.1514880952381,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2020-09-22 20:53:03+00:00,"@lynne_winnifred I thought they usually have that curtain thing that sort of divides the beds, the donâ€™t have in upth?","8.6753Â° N, 9.0810Â° E, 200km","['think', 'usually', 'curtain', 'thing', 'sort', 'divide', 'bed', 'upth']",5,Assistance and emergency services,"@lynne_winnifred thought usually curtain thing sort divides beds, â€™upth?",-0.25,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2020-07-27 17:23:49+00:00,CAUTION! IRRITATING PHOTOS AND VIDEO IN THE NEXT SLIDES SHOWING THE REPORTED HORRIBLY UNCLEAN STATE OF UPTH TOILET. #Portharcourtblog #portharcourt @ Port Harcourt https://t.co/lzi2KYYHom,"8.6753Â° N, 9.0810Â° E, 200km","['caution', 'irritate', 'photos', 'video', 'slide', 'show', 'report', 'horribly', 'unclean', 'state', 'upth', 'toilet', 'port', 'harcourt']",0,Hospital facilities and services,caution! irritating photos video next slides showing reported horribly unclean state upth toilet. #portharcourtblog #portharcourt @ port harcourt https://.co/lzi2kyyhom,-0.35833333333333,Dissatisfied,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
2020-05-07 19:55:50+00:00,@Aboralo2 @GovWike What about the one at UPTH. Is it meant for pigs.,"8.6753Â° N, 9.0810Â° E, 200km","['upth', 'mean', 'pig']",1,Medical professionals and patient outcomes,@aboralo2 @govwike one upth. meant pigs.,0.0,Nuetral,University of Port Harcourt Teaching Hospital,4.8988467,6.9285525
